Employee_ID,Name,Highest_Degree,Skill,Work_Experience,Experience,Role,Certifications,Location
E6911,john doyle,Ph.D.,"['react', 'java', 'javascript', 'css', 'python']",11,Senior-level,UI/UX Designer,"['Java Certification', 'JavaScript Certification', 'Advanced CSS']",smithtown
E7860,katherine scott,Master,"['css', 'html', 'python']",3,Entry-level,Software Engineer,"['Python Certification', 'CSS Certification', 'HTML Certification']",nelsonton
E9839,ryan perez,Bachelor,"['react', 'css', 'python']",9,Mid-level,Web Developer,"['Advanced Python', 'React Native Development', 'Advanced CSS']",east michellemouth
E6801,gabrielle barker,Bachelor,"['java', 'html', 'python', 'react', 'css', 'javascript']",14,Senior-level,Web Developer,"['CSS Certification', 'React Certification', 'Java EE']",kevinland
E3618,wendy clark,Ph.D.,"['html', 'css', 'javascript', 'python', 'java', 'react']",8,Mid-level,Data Scientist,"['React Native Development', 'React Certification', 'JavaScript Certification']",murphystad
E2947,teresa romero,Master,"['java', 'css']",10,Senior-level,Web Developer,"['CSS Certification', 'Advanced CSS', 'Java Certification']",staceyshire
E1195,dr. jason ferrell dds,Master,"['react', 'java', 'python', 'javascript', 'css']",9,Mid-level,DevOps Engineer,"['Advanced Python', 'Java Certification', 'Java EE']",east beth
E9630,april rodriguez,Ph.D.,"['css', 'python', 'html']",3,Entry-level,Web Developer,"['CSS Certification', 'HTML Certification', 'Advanced CSS']",hopkinstown
E1981,brooke huerta,Master,"['javascript', 'react', 'python', 'html', 'css']",1,Entry-level,Data Scientist,"['HTML Certification', 'React Certification', 'React Certification']",west christopherbury
E3378,gary stephens,Bachelor,"['react', 'css', 'html', 'java', 'python', 'javascript']",8,Mid-level,Data Scientist,"['Python Certification', 'CSS Certification', 'React Native Development']",south tonybury
E3050,christine vega,Ph.D.,"['javascript', 'html', 'python', 'css']",9,Mid-level,Software Engineer,"['Web Design Fundamentals', 'Advanced Python', 'React Certification']",richardside
E590,michael fisher,Ph.D.,"['javascript', 'java']",7,Mid-level,Product Manager,"['JavaScript Certification', 'Java EE', 'Java Certification']",new lancehaven
E4869,gregory russo,Ph.D.,"['react', 'java', 'html', 'javascript']",8,Mid-level,Product Manager,"['HTML Certification', 'Java Certification', 'React Certification']",east edward
E7998,adam blair,Master,['react'],5,Mid-level,UI/UX Designer,"['React Certification', 'React Native Development']",kimberlychester
E5171,tanya ruiz,Bachelor,"['python', 'javascript', 'css', 'java', 'html']",3,Entry-level,Web Developer,"['React Certification', 'JavaScript Certification', 'Python Certification']",lake kimberlyland
E4949,sara holmes dds,Bachelor,"['java', 'css', 'python']",7,Mid-level,Software Engineer,"['Python Certification', 'Advanced Python', 'Advanced CSS']",alvaradoville
E3955,tammy collins,Master,"['html', 'javascript', 'java', 'python', 'css', 'react']",15,Senior-level,UI/UX Designer,"['Web Design Fundamentals', 'JavaScript Certification', 'Java Certification']",west danielshire
E8423,jackie higgins,Ph.D.,"['javascript', 'react', 'css', 'html', 'java']",6,Mid-level,UI/UX Designer,"['Java Certification', 'React Certification', 'Advanced CSS']",port angela
E2784,juan mcneil,Bachelor,"['react', 'python', 'javascript']",7,Mid-level,DevOps Engineer,"['React Certification', 'Python Certification', 'React Native Development']",moniqueberg
E1788,michael hensley,Master,['react'],13,Senior-level,Software Engineer,"['React Certification', 'React Native Development']",new dennisborough
E9514,andrew pitts,Master,"['css', 'html', 'java', 'javascript', 'react', 'python']",10,Senior-level,Product Manager,"['React Native Development', 'Advanced CSS', 'Python Certification']",charlottetown
E6359,elizabeth christensen,Master,"['javascript', 'css', 'java', 'react', 'html']",5,Mid-level,DevOps Engineer,"['Java EE', 'HTML Certification', 'Advanced CSS']",north toniborough
E3094,james page,Ph.D.,['python'],8,Mid-level,DevOps Engineer,"['Advanced Python', 'Python Certification']",shirleymouth
E7886,christina ali,Ph.D.,"['html', 'python', 'javascript', 'css', 'java']",11,Senior-level,Product Manager,"['Web Design Fundamentals', 'React Certification', 'Java EE']",lake brian
E8700,jessica smith,Bachelor,"['css', 'python', 'react']",10,Senior-level,Software Engineer,"['Advanced Python', 'React Native Development', 'React Certification']",south stacey
E3481,timothy greene,Ph.D.,"['html', 'css', 'java']",11,Senior-level,UI/UX Designer,"['CSS Certification', 'Java Certification', 'Web Design Fundamentals']",kristinaside
E1394,lacey craig,Ph.D.,"['css', 'react', 'python', 'java', 'javascript']",1,Entry-level,UI/UX Designer,"['CSS Certification', 'React Certification', 'JavaScript Certification']",houstonland
E5346,david garcia,Ph.D.,"['python', 'html']",9,Mid-level,Product Manager,"['Web Design Fundamentals', 'Advanced Python', 'Python Certification']",whiteside
E8133,susan mcmillan,Master,"['css', 'react', 'java', 'javascript', 'python', 'html']",6,Mid-level,UI/UX Designer,"['Web Design Fundamentals', 'Java EE', 'React Certification']",lake lori
E1305,trevor thornton,Bachelor,"['java', 'html', 'javascript']",9,Mid-level,Software Engineer,"['Java EE', 'React Certification', 'Web Design Fundamentals']",theresaburgh
E2920,jacob nichols,Ph.D.,['python'],11,Senior-level,Software Engineer,"['Advanced Python', 'Python Certification']",jonesland
E2605,andrea webb,Ph.D.,"['css', 'react', 'python', 'javascript']",12,Senior-level,Data Scientist,"['JavaScript Certification', 'CSS Certification', 'React Native Development']",rebekahview
E6963,lisa foster,Ph.D.,"['java', 'javascript', 'html']",11,Senior-level,Web Developer,"['React Certification', 'JavaScript Certification', 'Java EE']",curryville
E7669,edwin stewart,Bachelor,"['javascript', 'react', 'java', 'html', 'python', 'css']",7,Mid-level,Product Manager,"['React Certification', 'Advanced CSS', 'React Native Development']",sullivanbury
E9400,stephanie poole,Master,"['react', 'python', 'html', 'javascript']",5,Mid-level,Product Manager,"['Python Certification', 'JavaScript Certification', 'HTML Certification']",smithborough
E9238,megan mendoza,Ph.D.,"['css', 'javascript']",7,Mid-level,Product Manager,"['Advanced CSS', 'CSS Certification', 'JavaScript Certification']",tuckerborough
E7570,calvin parrish,Bachelor,"['python', 'css', 'react', 'html']",7,Mid-level,Product Manager,"['React Native Development', 'Web Design Fundamentals', 'Python Certification']",whitneyport
E7310,samantha myers,Ph.D.,"['react', 'css']",13,Senior-level,UI/UX Designer,"['React Certification', 'Advanced CSS', 'React Native Development']",port codyfort
E6570,felicia king,Bachelor,"['css', 'python']",7,Mid-level,UI/UX Designer,"['Advanced CSS', 'Python Certification', 'Advanced Python']",new jessicastad
E1148,michael smith,Master,"['javascript', 'css', 'react', 'java', 'python', 'html']",13,Senior-level,Software Engineer,"['CSS Certification', 'React Certification', 'React Certification']",vincentland
E1479,alicia collins,Ph.D.,"['python', 'javascript', 'react', 'css', 'html', 'java']",6,Mid-level,Product Manager,"['Java EE', 'Web Design Fundamentals', 'HTML Certification']",east sandramouth
E6489,christina johnson,Ph.D.,"['python', 'javascript', 'java']",12,Senior-level,DevOps Engineer,"['Java EE', 'React Certification', 'Java Certification']",gutierrezport
E9551,theodore howell,Ph.D.,"['python', 'java', 'react', 'html']",4,Entry-level,UI/UX Designer,"['Advanced Python', 'Java EE', 'Python Certification']",port cory
E5482,kenneth bowman,Ph.D.,"['java', 'python', 'html']",3,Entry-level,Software Engineer,"['Web Design Fundamentals', 'HTML Certification', 'Advanced Python']",east mary
E3900,pamela fox,Master,"['javascript', 'python', 'css', 'java', 'html']",13,Senior-level,Web Developer,"['Advanced Python', 'JavaScript Certification', 'React Certification']",east jeremy
E6121,matthew stewart,Bachelor,['python'],3,Entry-level,UI/UX Designer,"['Python Certification', 'Advanced Python']",east jessica
E2983,lisa sanders,Ph.D.,"['javascript', 'react']",4,Entry-level,Data Scientist,"['React Certification', 'React Native Development', 'React Certification']",east claire
E2851,jessica hunt,Ph.D.,"['html', 'css', 'python']",10,Senior-level,Data Scientist,"['Python Certification', 'Advanced Python', 'Advanced CSS']",briannaton
E1831,mr. jonathan watkins,Bachelor,"['react', 'css', 'html', 'python', 'java', 'javascript']",15,Senior-level,DevOps Engineer,"['HTML Certification', 'React Certification', 'JavaScript Certification']",ashleyton
E308,nathan moyer,Ph.D.,"['python', 'react', 'java', 'javascript', 'css', 'html']",15,Senior-level,Software Engineer,"['React Native Development', 'Advanced Python', 'Java Certification']",west amystad
E6608,christopher dodson dds,Ph.D.,"['java', 'python', 'css', 'html']",15,Senior-level,UI/UX Designer,"['Java Certification', 'Java EE', 'CSS Certification']",west anneside
E714,peter snyder,Bachelor,"['javascript', 'java', 'react', 'html', 'css']",7,Mid-level,Product Manager,"['Java Certification', 'HTML Certification', 'Advanced CSS']",mariamouth
E9493,jason watkins,Master,"['python', 'html', 'java', 'javascript', 'react']",2,Entry-level,Web Developer,"['Java Certification', 'Web Design Fundamentals', 'React Certification']",kathleenmouth
E6941,charles ramirez,Master,"['javascript', 'java', 'react', 'html']",14,Senior-level,Product Manager,"['HTML Certification', 'Java EE', 'Java Certification']",lake stephen
E9298,martin potter,Ph.D.,['python'],13,Senior-level,Software Engineer,"['Python Certification', 'Advanced Python']",donnashire
E5529,jennifer edwards,Bachelor,"['python', 'html', 'react']",8,Mid-level,UI/UX Designer,"['Advanced Python', 'Python Certification', 'React Certification']",south jessica
E3212,nicole roberson,Bachelor,['html'],5,Mid-level,UI/UX Designer,"['Web Design Fundamentals', 'HTML Certification']",denisemouth
E7602,debbie esparza,Ph.D.,"['javascript', 'python', 'css', 'java']",8,Mid-level,DevOps Engineer,"['Advanced CSS', 'Python Certification', 'Advanced Python']",laurashire
E8827,lori gonzalez,Master,"['css', 'javascript', 'html', 'java', 'react', 'python']",12,Senior-level,Product Manager,"['JavaScript Certification', 'Java EE', 'React Certification']",martinezbury
E1510,john smith,Ph.D.,"['java', 'javascript', 'html', 'python', 'react']",9,Mid-level,DevOps Engineer,"['Python Certification', 'Web Design Fundamentals', 'React Native Development']",bondburgh
E5154,brooke johnson,Bachelor,"['css', 'html', 'java']",8,Mid-level,Data Scientist,"['Advanced CSS', 'HTML Certification', 'Java Certification']",williamborough
E5908,mary washington,Ph.D.,"['python', 'javascript']",10,Senior-level,Data Scientist,"['JavaScript Certification', 'Advanced Python', 'Python Certification']",richardmouth
E554,shannon harris,Ph.D.,['html'],14,Senior-level,Web Developer,"['HTML Certification', 'Web Design Fundamentals']",north michaelport
E2193,eric davis,Bachelor,['javascript'],7,Mid-level,DevOps Engineer,"['React Certification', 'JavaScript Certification']",west jake
E7804,ryan dorsey,Bachelor,"['react', 'css']",14,Senior-level,Product Manager,"['Advanced CSS', 'React Native Development', 'CSS Certification']",south kelseymouth
E1404,samantha smith,Ph.D.,"['react', 'javascript', 'html', 'python', 'java', 'css']",15,Senior-level,Data Scientist,"['React Certification', 'Java Certification', 'Advanced Python']",lake joshua
E4470,madison mcdonald dvm,Ph.D.,"['html', 'javascript', 'css', 'java', 'python']",14,Senior-level,Software Engineer,"['Java EE', 'CSS Certification', 'Python Certification']",jameston
E756,colton morales,Master,"['react', 'html', 'css', 'python', 'javascript']",1,Entry-level,Data Scientist,"['JavaScript Certification', 'HTML Certification', 'React Certification']",north kimberly
E6374,cheryl meyer,Ph.D.,"['react', 'python', 'java', 'javascript', 'css']",1,Entry-level,Web Developer,"['Advanced CSS', 'React Certification', 'Java EE']",kimberlyberg
E729,mark blevins,Ph.D.,"['java', 'css', 'javascript', 'python', 'html']",10,Senior-level,Product Manager,"['Web Design Fundamentals', 'Advanced CSS', 'HTML Certification']",west zachary
E28,peter rodriguez,Ph.D.,"['javascript', 'html', 'react', 'css', 'java']",12,Senior-level,UI/UX Designer,"['Web Design Fundamentals', 'React Native Development', 'Java Certification']",nancyburgh
E3605,monica sandoval,Master,"['java', 'css']",12,Senior-level,Data Scientist,"['Java Certification', 'CSS Certification', 'Java EE']",west jennifermouth
E2259,hayley mcgee,Ph.D.,['react'],12,Senior-level,DevOps Engineer,"['React Certification', 'React Native Development']",paulport
E7450,erica morales,Bachelor,"['react', 'python', 'javascript']",3,Entry-level,Web Developer,"['Python Certification', 'Advanced Python', 'React Certification']",youngchester
E5663,michael jones,Ph.D.,"['javascript', 'css', 'python', 'java', 'react', 'html']",10,Senior-level,Web Developer,"['Java EE', 'Web Design Fundamentals', 'CSS Certification']",lake mark
E7069,sarah aguilar,Ph.D.,"['javascript', 'css', 'java']",9,Mid-level,Software Engineer,"['CSS Certification', 'Advanced CSS', 'React Certification']",port kimberly
E6937,arthur king,Master,['javascript'],13,Senior-level,Web Developer,"['JavaScript Certification', 'React Certification']",emmashire
E2711,christine pope,Ph.D.,"['java', 'html']",3,Entry-level,Data Scientist,"['Java EE', 'Web Design Fundamentals', 'Java Certification']",lake dorisside
E5349,matthew gonzalez,Master,"['python', 'react', 'java', 'html', 'css']",13,Senior-level,Software Engineer,"['Java EE', 'React Native Development', 'Advanced CSS']",carlborough
E6163,andrea ford,Ph.D.,"['python', 'react', 'html', 'javascript', 'css', 'java']",5,Mid-level,Web Developer,"['Java Certification', 'React Certification', 'Web Design Fundamentals']",east brian
E6686,tracy torres,Bachelor,"['css', 'react', 'html', 'javascript', 'python', 'java']",7,Mid-level,Software Engineer,"['React Certification', 'JavaScript Certification', 'Advanced Python']",lake stephanietown
E3950,edwin sullivan,Bachelor,['python'],11,Senior-level,UI/UX Designer,"['Python Certification', 'Advanced Python']",west kristiland
E9617,joshua barron,Bachelor,"['python', 'java', 'html', 'css', 'react']",12,Senior-level,UI/UX Designer,"['HTML Certification', 'Web Design Fundamentals', 'Python Certification']",amymouth
E934,mike miller,Master,"['react', 'java', 'python']",11,Senior-level,Web Developer,"['React Certification', 'Advanced Python', 'Java Certification']",meltonstad
E6096,christopher turner,Bachelor,"['java', 'javascript', 'python', 'html']",13,Senior-level,Software Engineer,"['Advanced Python', 'HTML Certification', 'Java EE']",port jessica
